Customer ID,Customer Name,Email,Age,Gender,City,State,Signup Date,Income,Purchase Count,Total Spent,Satisfaction Score
CUST003678,Sra. Beatriz Barbosa,SRA..BEATRIZ.BARBOSA@PROVEDOR.COM.BR,45.0,F,Recife,Pernambuco,2021-12-06,"R$ 9.358,00",12,4706,
CUST002403,Nicole Vargas,nicole.vargas@email.com,36.0,FEMININO,Rio de Janeiro,Rio De Janeiro,24-01-2025,3.224,5,"R$ 1.371,00",3.9
CUST005026,ana vitória aparecida,ana.vitoria.aparecida@correio.net,39.0,F,Uberlândia,minas gerais,21/02/2024,"R$ 4.868,00",7,1.576,4.7
CUST001034,CECILIA CIRINO,cecilia.cirino@webmail.com,,female,Santos,SP,2023/06/13,,3,"R$ 519,00",4.6
CUST004688,Daniela Rodrigues,daniela.rodrigues@provedor.com.br,18.0,Feminino,,rs,11/03/2022,4108,5,912,5.0
CUST003703,Clara da Mota, clara.da.mota@mail.com ,69.0,Fem,,PR,11-10-2023,"R$ 2.099,00",5,"R$ 1.745,00",3.8
CUST003818,LARISSA CASTRO, larissa.castro@webmail.com ,55.0,FEMININO,Uberlândia,mg,2022/12/27,307568,6,"R$ 1.333,00",4.8
CUST001234,Juliana Nascimento,JULIANA.NASCIMENTO@PROVEDOR.COM.BR,18.0,FEMININO,Sorocaba,Sao Paulo,18-07-2024,1.498,3,611,3.6
CUST004980,Luiz Gustavo Silva,luiz.gustavo.silva@provedor.com.br,34.0,Masc,,RS,2023/07/25,3901,4,1.157,3.7
CUST003801,EDUARDO ARAÚJO,EDUARDO.ARAUJO@EMAIL.COM,36.0,MASCULINO,Petrópolis,RJ,20/07/2022,3.210,7,2.101,2.9
CUST001586,SRTA. AMANDA MARQUES,srta..amanda.marques@mail.com,50.0,FEMININO,Caruaru,PE,31-05-2024,4449,4,"R$ 1.032,00",2.8
CUST001947,EVELYN MOURA,evelyn. moura@email.com,45.0,Feminino,Ribeirão Preto,SÃO PAULO,08-08-2025,2.628,7,1466,4.3
CUST001592,PEDRO DIAS,PEDRO.DIAS@CORREIO.NET,43.0,masc,Duque de Caxias,RJ ,11/08/2022,2721,7,1.953,4.5
CUST004218,SRA. MARIA JÚLIA AZEVEDO,SRA..MARIA.JULIA.AZEVEDO@EMAIL.COM,29.0,female,Belém,Pará,2025-08-01,1925,12,2623,5.0
CUST000657,emanuel silva,emanuel.silva@webmail.com,18.0,MASCULINO,Juiz de Fora,MG,2021/08/06,2.872,16,3.122,2.9
CUST002200,Luana Farias, luana.farias@email.com ,29.0,F,Rio Verde,Goiás,2023/11/06,2.490,6,1166,3.7
CUST000162,Sr. Luiz Otávio Lopes,SR..LUIZ.OTAVIO.LOPES@MAIL.COM,27.0,male,Curitiba,Parana,2023/03/14,5181,0,"R$ 0,00",4.0
CUST003185,Marcelo Dias,marcelo.dias@mail.com,24.0,M,São Paulo,Sao Paulo,20/05/2025,"R$ 2.642,00",7,2.290,3.3
CUST001897,Enzo Vieira, enzo.vieira@mail.com ,49.0,male,Anápolis,GO,06-10-2022,,10,3.145,3.9
CUST003559,Pedro Henrique Garcia,pedro.henrique.garcia@correio.net,35.0,Masculino,Santos,Sao Paulo,2023/03/28,,5,"R$ 922,00",4.8
CUST004227,SRTA. SARA ROCHA,srta..sara.rocha@correio.net,24.0,female,Rio Verde,Goiás,17-10-2023,2214,7,"R$ 1.089,00",3.1
CUST001723,Dr. Davi Miguel Ribeiro,dr..davi.miguel.ribeiro@mail.com,45.0,masc,Caruaru,pernambuco,2024/06/29,1996,8,"R$ 1.632,00",
CUST000134,Maria Eduarda Pacheco,MARIA.EDUARDA.PACHECO@CORREIO.NET,,fem,Recife,pernambuco,29-12-2022,3013,7,1801,3.8
CUST004097,aylla cirino, aylla.cirino@webmail.com ,41.0,female,Maringá,pr,19-08-2021,2.149,12,2933,
CUST004348,Srta. Isabel Camargo,srta..isabel.camargo@correio.net,39.0,FEMININO,Serra,Espirito Santo,01/09/2022,4480,6,"R$ 1.516,00",3.3
CUST001888,Srta. Stephany Rios,srta..stephany.rios@provedor.com.br,52.0,Fem,Petrópolis,Rio de Janeiro,2023/02/16,3627,7,1612,3.5
CUST004794,Otto Peixoto,otto. peixoto@provedor.com.br,18.0,Masculino,Juiz de Fora,MG,2023-05-17,,12,3418,
CUST000578,Marcela Alves,marcela.alves@webmail.com,48.0,Não binário,Juazeiro do Norte,CE,02-08-2024,2504,9,2078,4.5
CUST003144,Cecilia Aparecida,CECILIA.APARECIDA@WEBMAIL.COM,43.0,female,Brasília,distrito federal,03-03-2023,"R$ 5.311,00",9,1875,1.7
CUST000239,Mariane Ribeiro,mariane.ribeiro@provedor.com.br,37.0,FEMININO,Manaus,am,2024/04/11,4010,3,507,3.8
CUST002371,Sr. Ravy Pinto, sr..ravy.pinto@correio.net ,47.0,Masculino,Niterói,RJ ,31-05-2024,3277,4,"R$ 861,00",5.0
CUST004767,antony santos,antony.santos@email.com,32.0,Masc,Pelotas,RS,13-11-2022,"R$ 3.525,00",9,"R$ 855,00",2.4
CUST000957,Clara Azevedo,clara.azevedo@email.com,37.0,Feminino,Sorocaba,SP,17/11/2023,"R$ 4.779,00",5,1.383,4.1
CUST001954,Yasmin Peixoto,yasmin.peixoto@provedor.com.br,39.0,FEMININO,Brasília,df,2023-05-14,4.334,7,1.292,
CUST003290,Dr. Mateus Fernandes,DR..MATEUS.FERNANDES@MAIL.COM,41.0,male,Campinas,SP,2024/06/28,2074,3,729,3.8
CUST001879,ARTHUR GABRIEL FARIAS,arthur. gabriel.farias@webmail.com,59.0,MASCULINO,Londrina,Parana,05-04-2023,5103,10,"R$ 2.998,00",3.4
CUST000730,Dr. Kaique Melo,DR..KAIQUE.MELO@PROVEDOR.COM.BR,31.0,Outro,Brasília,distrito federal,2022-11-25,5478,4,"R$ 1.106,00",4.3
CUST004805,OTTO LEÃO,otto. leao@mail.com,44.0,male,Cuiabá,mato grosso,17-10-2021,"R$ 7.622,00",7,239.056,3.7
CUST001010,Paulo Martins, paulo.martins@provedor.com.br ,44.0,male,Campinas,São Paulo,24/01/2023,1738,7,837,
CUST000550,Maria Flor Ramos,maria.flor.ramos@provedor.com.br,50.0,Fem,Petrópolis,Rio De Janeiro,25/03/2023,3339,11,2317,3.0
CUST001360,Sr. Gustavo da Mata,SR..GUSTAVO.DA.MATA@CORREIO.NET,52.0,masc,Vila Velha,Espírito Santo,2024/01/07,3.493,6,420,3.7
CUST003109,Mariah Nascimento,mariah. nascimento@provedor.com.br,23.0,Feminino,Petrópolis,RJ,30/08/2023,2032,5,"R$ 891,00",3.3
CUST004207,Maria Julia Albuquerque,maria.julia.albuquerque@mail.com,38.0,Fem,Recife,Pernambuco,28-12-2023,3372,7,"R$ 2.176,00",3.6
CUST000160,Pedro Henrique Abreu,pedro.henrique.abreu@email.com,48.0,Masculino,Niterói,RJ,21-10-2023,"R$ 3.269,00",8,"R$ 114.869,00",4.8
CUST002937,alana da cruz, alana.da.cruz@correio.net ,22.0,fem,Uberlândia,Minas Gerais,02-11-2023,2.964,6,"R$ 1.935,00",3.5
CUST000610,Erick Vasconcelos,erick.vasconcelos@provedor.com.br,39.0,Masc,Sorocaba,Sao Paulo,2021-11-29,1673,8,2223,3.3
CUST000292,João Ribeiro,joao. ribeiro@email.com,53.0,N/I,Sorocaba,SÃO PAULO,2023/11/19,2.245,11,"R$ 2.522,00",3.9
CUST002975,André Marques,andre.marques@webmail.com,28.0,male,Manaus,AM,2024-10-24,5.401,6,1898,3.4
CUST000746,VINICIUS GARCIA,vinicius. garcia@email.com,45.0,masc,Várzea Grande,mt,12-03-2022,"R$ 3.012,00",411,"R$ 1.949,00",4.2
CUST000776,SABRINA CIRINO,SABRINA.CIRINO@WEBMAIL.COM,22.0,Fem,Campinas,São Paulo,07/02/2023,1.449,6,"R$ 1.586,00",4.3
CUST002747,Sra. Maria Luísa Vieira,SRA..MARIA.LUISA.VIEIRA@EMAIL.COM,42.0,FEMININO,Serra,ES,2024/10/20,"R$ 2.237,00",7,"R$ 1.739,00",3.0
CUST005068,Isaque Silva,ISAQUE.SILVA@CORREIO.NET,23.0,masc,Anápolis,Goiás,05-07-2022,5017,5,"R$ 898,00",4.3
CUST004674,paulo vasconcelos, paulo.vasconcelos@email.com ,29.0,Masculino,Rio Verde,Goias,2021-08-23,2469,9,1625,5.0
CUST001458,Aylla Teixeira,aylla.teixeira@email.com,33.0,female,Sorocaba,São Paulo,2023/01/20,3638,5,"R$ 1.319,00",3.9
CUST003236,Maria Vitória Costela,maria.vitoria.costela@mail.com,38.0,Fem,Juiz de Fora,MG,19/09/2023,3.575,9,3.208,3.7
CUST000264,VINÍCIUS FERREIRA,vinicius.ferreira@provedor.com.br,71.0,Masc,São Paulo,SP,09/01/2023,3.293,3,950,5.0
CUST001256,Dr. Henry Gabriel Rios,dr..henry.gabriel.rios@provedor.com.br,32.0,male,Rio de Janeiro,RJ,2025/03/10,4617,6,1443,3.7
CUST004399,Davi Lucas Andrade,davi. lucas.andrade@correio.net,29.0,M,Caxias do Sul,rs,05/06/2021,3377,8,1.682,3.3
CUST001772,JULIA COSTELA,JULIA.COSTELA@MAIL.COM,43.0,F,Rio de Janeiro,rio de janeiro,03/02/2025,7272,7,2540,3.6
CUST004085,Sabrina Moreira,SABRINA.MOREIRA@CORREIO.NET,34.0,F,Blumenau,SC,14-08-2025,"R$ 2.574,00",6,2.260,5.0
CUST002976,Isaac Souza,isaac.souza@provedor.com.br,43.0,masc,Petrópolis,Rio De Janeiro,2024/02/26,"R$ 6.722,00",11,4.055,2.8
CUST001200,José Pedro Cavalcanti,jose.pedro.cavalcanti@email.com,46.0,male,Cuiabá,MT,2022-06-26,2047,5,1285,5.0
CUST004893,Pedro Camargo, pedro.camargo@provedor.com.br ,55.0,Masculino,Sorocaba,sp,2024/09/27,2576,7,2.005,4.6
CUST004246,Vinícius Monteiro,vinicius. monteiro@provedor.com.br,48.0,male,Manaus,AM,26-10-2024,4.409,3,"R$ 1.000,00",
CUST004168,AMANDA VARGAS,amanda.vargas@correio.net,51.0,outro,,Amazonas,2023-08-18,2790,6,1.551,5.0
CUST000090,Enzo Jesus,enzo.jesus@provedor.com.br,41.0,Não binário,Olinda,PE,2024/06/09,2.533,11,2.668,4.4
CUST004214,DR. THÉO AZEVEDO, dr..theo.azevedo@provedor.com.br ,25.0,MASCULINO,Rio de Janeiro,RJ ,01-04-2024,3.053,7,"R$ 1.335,00",4.6
CUST001512,Sofia Carvalho, sofia.carvalho@correio.net ,48.0,Fem,Curitiba,Paraná,2025-02-10,"R$ 1.711,00",6,977,4.1
CUST002370,Diego Mendonça,diego.mendonca@webmail.com,30.0,prefer not to say,Ribeirão Preto,SÃO PAULO,2023/10/11,"R$ 3.343,00",4,1017,4.6
CUST004954,Maria Cecília Farias,MARIA.CECILIA.FARIAS@PROVEDOR.COM.BR,36.0,Fem,Brasília,df,2024-07-13,3.473,6,1.123,3.7
CUST000460,Calebe Dias,calebe.dias@correio.net,,M,Juazeiro do Norte,CE,30/01/2025,,6,735,
CUST002218,isabella pinto,isabella. pinto@email.com,27.0,FEMININO,Parintins,amazonas,09-11-2024,2306,6,911,
CUST004325,Maria Julia Silveira,MARIA.JULIA.SILVEIRA@MAIL.COM,30.0,fem,Uberlândia,minas gerais,22/03/2024,2.190,6,1283,
CUST003646,Bruna da Luz,BRUNA.DA.LUZ@WEBMAIL.COM,37.0,FEMININO,Santos,SÃO PAULO,25-06-2024,5414,6,"R$ 1.704,00",4.0
CUST004338,MELINA MARTINS, melina.martins@mail.com ,43.0,Fem,Sorocaba,SP,27/06/2022,2.569,6,1487,4.2
CUST001938,Sr. Anthony Gabriel Costela,SR..ANTHONY.GABRIEL.COSTELA@WEBMAIL.COM,47.0,male,Vitória,Espirito Santo,14/02/2024,2.780,6,515,4.0
CUST003028,joão guilherme viana,joao.guilherme.viana@webmail.com,35.0,male,Rio de Janeiro,rio de janeiro,2022/05/09,2526,2,"R$ 332,00",3.3
CUST004095,gustavo ferreira,gustavo.ferreira@email.com,60.0,MASCULINO,,RS,01/05/2021,"R$ 5.650,00",8,2112,4.3
CUST002319,Larissa da Cunha,LARISSA.DA.CUNHA@CORREIO.NET,75.0,Feminino,Salvador,bahia,25-09-2022,"R$ 3.337,00",7,1143,4.5
CUST003184,Gael Nascimento,GAEL.NASCIMENTO@EMAIL.COM,40.0,Masculino,Londrina,Parana,19/03/2023,"R$ 5.133,00",8,"R$ 1.925,00",3.4
CUST003589,Ana Laura Barros,ana.laura.barros@provedor.com.br,38.0,Feminino,Juazeiro do Norte,CE,22/11/2024,"R$ 6.028,00",8,2060,5.0
CUST000497,José Miguel da Rocha,jose. miguel.da.rocha@email.com,67.0,male,Ribeirão Preto,SP,2022-05-09,8.359,5,2031,4.1
CUST000221,José Barros,jose.barros@correio.net,,MASCULINO,Santos,São Paulo,2022-07-20,3.700,5,1.676,4.2
CUST004501,Heloísa Pires,heloisa.pires@email.com,50.0,F,Salvador,BA,2023/04/05,,8,1464,4.9
CUST002926,Maysa Marques,MAYSA.MARQUES@WEBMAIL.COM,26.0,fem,Sobral,ce,2023/11/16,"R$ 2.051,00",4,"R$ 935,00",4.3
CUST000921,Ísis Nunes,ISIS.NUNES@PROVEDOR.COM.BR,47.0,Feminino,Londrina,Parana,17/06/2024,4.912,11,3384,4.7
CUST004886,Zoe Viana,ZOE.VIANA@MAIL.COM,50.0,fem,Niterói,rio de janeiro,14-10-2024,"R$ 2.237,00",6,"R$ 1.857,00",5.0
CUST000985,Dr. Yago Andrade,dr..yago.andrade@email.com,42.0,MASCULINO,Santos,São Paulo,03/12/2022,8.088,8,2544,3.9
CUST004906,Liz Brito,liz. brito@mail.com,36.0,FEMININO,Contagem,MG,2024/04/15,"R$ 2.519,00",9,3.117,3.0
CUST001916,ÍSIS FERREIRA,isis.ferreira@correio.net,30.0,Fem,Salvador,Bahia,2025-08-16,5494,7,2295,3.6
CUST000313,DR. ASAFE TEIXEIRA,dr..asafe.teixeira@correio.net,46.0,Masculino,Caxias do Sul,rs,16/08/2023,"R$ 6.753,00",9,98.235,5.0
CUST003214,Emanuelly Macedo,EMANUELLY.MACEDO@MAIL.COM,51.0,fem,Fortaleza,CE,2024/11/26,2.699,13,3077,3.6
CUST002442,oliver aparecida, oliver.aparecida@provedor.com.br ,18.0,Masculino,Ribeirão Preto,Sao Paulo,2024-07-22,3.146,4,884,4.5
CUST003455,Matheus Vargas,matheus.vargas@correio.net,45.0,Masculino,Feira de Santana,Bahia,23-12-2024,2.557,2,542,2.9
CUST003829,luara sá,LUARA.SA@PROVEDOR.COM.BR,18.0,F,Sobral,Ceará,22/06/2022,942,9,"R$ 1.821,00",5.0
CUST000678,Yuri da Mota,yuri. da.mota@mail.com,44.0,Masculino,Fortaleza,ce,2022-11-19,5.826,8,"R$ 2.746,00",4.5
CUST000166,Dr. Luan Guerra,DR..LUAN.GUERRA@WEBMAIL.COM,54.0,MASCULINO,Contagem,minas gerais,2023/05/08,,9,2.894,4.6
CUST004425,Larissa Cavalcante,LARISSA.CAVALCANTE@CORREIO.NET,36.0,fem,Juiz de Fora,MG,31/08/2024,1401,6,"R$ 292,00",3.9
CUST002134,Dra. Sara Monteiro,dra..sara.monteiro@mail.com,26.0,prefer not to say,Maringá,pr,07/06/2023,"R$ 2.405,00",9,2053,4.5
CUST002132,LUIZ GUSTAVO CARDOSO, luiz.gustavo.cardoso@mail.com ,18.0,Masc,Brasília,DF,04/08/2023,"R$ 1.877,00",2,452,3.3
CUST002255,mirella viana,mirella.viana@provedor.com.br,44.0,FEMININO,,SP,22/05/2023,"R$ 3.320,00",5,1.279,5.0
CUST004200,pietra da rocha,pietra.da.rocha@email.com,41.0,fem,Contagem,minas gerais,2024/10/15,900,6,970,5.0
CUST003267,Sarah Silva,SARAH.SILVA@WEBMAIL.COM,53.0,FEMININO,Ribeirão Preto,Sao Paulo,18-08-2022,3.706,3,793,5.0
CUST000735,IAN SILVEIRA,IAN.SILVEIRA@MAIL.COM,31.0,male,Caxias do Sul,Rio Grande do Sul,2024/02/28,2310,6,891,4.7
CUST003738,Dr. Bryan Costa,dr..bryan.costa@provedor.com.br,60.0,MASCULINO,Duque de Caxias,Rio de Janeiro,11/03/2023,4.151,8,1.562,3.4
CUST000695,Maria Eduarda Moraes,maria.eduarda.moraes@email.com,49.0,female,Feira de Santana,BA ,2022/09/16,4685,11,2.082,2.6
CUST003238,MARCELO CARVALHO,MARCELO.CARVALHO@WEBMAIL.COM,35.0,MASCULINO,Porto Alegre,Rio Grande do Sul,01/01/2022,3.992,6,1.884,3.6
CUST003916,YURI PEIXOTO, yuri.peixoto@mail.com ,32.0,Masculino,Juiz de Fora,mg,01/08/2024,2.751,2,513,4.3
CUST004594,Pedro Miguel Mendonça,pedro. miguel.mendonca@mail.com,19.0,male,,PE ,09/01/2024,"R$ 7.608,00",7,2.411,3.9
CUST004057,Heitor Albuquerque,heitor.albuquerque@email.com,42.0,M,Feira de Santana,BA ,2024/04/09,"R$ 3.714,00",6,1.502,4.4
CUST001349,Maria Cecília Santos,maria.cecilia.santos@provedor.com.br,32.0,female,Ribeirão Preto,SÃO PAULO,25/07/2024,5.683,6,2.241,3.9
CUST004443,Sr. Breno Duarte, sr..breno.duarte@mail.com ,39.0,MASCULINO,Santos,São Paulo,2025/10/17,"R$ 1.296,00",7,"R$ 718,00",
CUST004000,Vinícius Fogaça,VINICIUS.FOGACA@CORREIO.NET,18.0,masc,Santos,SP,2023-12-29,2.111,7,2.026,3.5
CUST002259,maria câmara,maria.camara@webmail.com,,N/I,Contagem,mg,02-11-2023,"R$ 4.248,00",2,523,4.1
CUST002616,Danilo Gomes, danilo.gomes@webmail.com ,50.0,MASCULINO,Duque de Caxias,Rio de Janeiro,06-12-2024,4104,1,307,5.0
CUST000515,Srta. Vitória Moraes,srta..vitoria.moraes@correio.net,25.0,Feminino,Duque de Caxias,RJ ,2025-04-22,"R$ 1.992,00",3,580,3.5
CUST002863,Allana Camargo,allana. camargo@mail.com,52.0,fem,Duque de Caxias,RJ,2022-01-06,2880,10,1.506,4.4
CUST003950,gustavo borges, gustavo.borges@email.com ,48.0,Masc,Curitiba,Paraná,2023-02-14,4.140,9,3.215,4.4
CUST003431,dr. marcos vinicius pimenta,dr..marcos.vinicius.pimenta@webmail.com,37.0,N/I,São Paulo,sp,27-04-2022,2.572,6,1405,3.5
CUST004660,Arthur Gabriel Duarte,arthur.gabriel.duarte@email.com,49.0,male,,PE ,2023/10/03,2.929,9,2798,4.6
CUST004827,José Pedro Silva,JOSE.PEDRO.SILVA@WEBMAIL.COM,37.0,M,Goiânia,GO,2024-02-07,"R$ 3.637,00",8,1533,4.5
CUST001012,ESTER PORTO, ester.porto@mail.com ,33.0,female,Rio de Janeiro,RJ ,2023-01-13,"R$ 1.870,00",8,1984,4.8
CUST000891,Vitor Hugo Ramos, vitor.hugo.ramos@correio.net ,46.0,male,Contagem,minas gerais,07/02/2022,4345,4,1132,3.6
CUST002792,Sr. Ravy Fogaça,sr..ravy.fogaca@webmail.com,43.0,Não binário,Belo Horizonte,mg,2022/12/08,3909,11,3843,4.7
CUST005017,Dr. Thomas Santos,dr..thomas.santos@provedor.com.br,46.0,Masculino,Caruaru,PE,06-10-2022,5.289,8,3.340,3.9
CUST003461,Benício Ramos,BENICIO.RAMOS@PROVEDOR.COM.BR,50.0,Masculino,Juiz de Fora,MG,09/02/2023,8.428,9,2591,5.0
CUST004729,Ravi da Paz,ravi. da.paz@correio.net,49.0,Masc,Ribeirão Preto,sp,25-12-2021,1629,11,3126,4.4
CUST003966,Maria Cecília Costela,maria. cecilia.costela@webmail.com,40.0,F,Fortaleza,Ceara,17-05-2023,"R$ 2.563,00",9,"R$ 1.250,00",5.0
CUST000195,Raquel Pires,raquel.pires@email.com,27.0,Feminino,Ribeirão Preto,São Paulo,11/03/2022,2.140,4,"R$ 1.279,00",4.8
CUST000514,Breno Moraes,breno.moraes@webmail.com,18.0,Masc,Sorocaba,sp,01/12/2023,2.304,4,1026,4.4
CUST001639,Srta. Maria Luiza Vargas,srta. .maria.luiza.vargas@correio.net,41.0,fem,Recife,PE,2024/04/07,4.216,9,1.974,5.0
CUST001456,Maria Cecília Rocha,MARIA.CECILIA.ROCHA@EMAIL.COM,56.0,fem,Feira de Santana,Bahia,2022/02/19,"R$ 3.308,00",11,2627,4.7
CUST004306,Isabel das Neves,ISABEL.DAS.NEVES@PROVEDOR.COM.BR,18.0,Fem,Parintins,amazonas,2022-12-22,3.464,9,2.710,4.7
CUST004045,Bárbara Cardoso,BARBARA.CARDOSO@PROVEDOR.COM.BR,53.0,outro,Contagem,Minas Gerais,02-04-2023,"R$ 3.638,00",5,"R$ 561,00",
CUST000636,SRA. MARIA CLARA MORAES,sra..maria.clara.moraes@provedor.com.br,39.0,female,Recife,Pernambuco,2023-08-03,"R$ 2.801,00",6,1522,4.2
CUST004903,Raquel Abreu, raquel.abreu@correio.net ,20.0,Feminino,Curitiba,Paraná,2024/10/01,3.270,4,"R$ 871,00",3.4
CUST000088,BEATRIZ ARAGÃO,BEATRIZ.ARAGAO@EMAIL.COM,34.0,FEMININO,Goiânia,Goiás,17-04-2025,3808,3,"R$ 745,00",3.2
CUST001370,Dr. Kaique Rodrigues,dr..kaique.rodrigues@correio.net,37.0,M,Sobral,Ceara,20-05-2024,2149,8,1.687,3.1
CUST004567,DRA. HELOISA FERREIRA,dra..heloisa.ferreira@correio.net,37.0,fem,,MG,2024/11/08,3.509,7,1780,4.4
CUST000191,DRA. MARIANE NOVAES,dra..mariane.novaes@webmail.com,36.0,F,Parintins,am,07-04-2024,3532,5,1610,4.8
CUST003825,ANA CLARA ARAGÃO, ana.clara.aragao@email.com ,40.0,Feminino,Cuiabá,Mato Grosso,27/10/2022,4892,15,"R$ 4.421,00",4.6
CUST000179,DIOGO ALVES,diogo.alves@provedor.com.br,22.0,M,Pelotas,rio grande do sul,2025/05/22,4.177,5,1196,
CUST003925,Arthur Gabriel Rios,arthur.gabriel.rios@provedor.com.br,19.0,Masc,Ribeirão Preto,Sao Paulo,2024-06-16,"R$ 4.835,00",9,"R$ 2.435,00",3.8
CUST003841,Melissa Viana, melissa.viana@webmail.com ,30.0,Feminino,,Goiás,07-03-2024,2767,7,"R$ 1.282,00",5.0
CUST002589,breno almeida,breno.almeida@email.com,18.0,Masc,Petrópolis,Rio de Janeiro,22/11/2023,3.628,4,"R$ 876,00",3.9
CUST003465,Caio Camargo,caio.camargo@email.com,57.0,Masc,,Rio Grande do Sul,23-02-2023,3152,10,2.766,4.8
CUST001688,Cecília Vieira, cecilia.vieira@mail.com ,35.0,Feminino,Santos,São Paulo,2023-02-06,3.322,7,"R$ 2.190,00",4.0
CUST003322,MARIA LIZ REZENDE,maria.liz.rezende@correio.net,39.0,FEMININO,Blumenau,SC,2023-08-31,5.951,7,2452,4.0
CUST001129,Lara Barros,LARA.BARROS@WEBMAIL.COM,49.0,Fem,Blumenau,SC,2022-11-28,4497,9,"R$ 2.727,00",4.6
CUST003068,Enrico Sousa,enrico.sousa@correio.net,39.0,MASCULINO,Feira de Santana,Bahia,2024/02/09,2.939,7,1.714,2.8
CUST003146,Maya Moraes,maya.moraes@email.com,37.0,Feminino,Campinas,SP,2022/05/01,4.670,14,3.276,3.5
CUST002560,Nicole Sales,nicole.sales@provedor.com.br,36.0,Feminino,Anápolis,go,2021-09-14,4.486,7,2.018,5.0
CUST001024,letícia pimenta,leticia.pimenta@webmail.com,38.0,FEMININO,Londrina,PR,2025-04-06,,10,2.945,4.6
CUST004568,sr. gael da mota,sr..gael.da.mota@email.com,47.0,M,Feira de Santana,BA ,17-08-2024,3.836,6,"R$ 1.605,00",2.8
CUST000399,VITOR HUGO FONSECA,vitor.hugo.fonseca@webmail.com,26.0,MASCULINO,Contagem,MG,23/01/2023,900,2,481,5.0
CUST000036,josué souza,josue.souza@correio.net,42.0,masc,Curitiba,pr,31-03-2022,"R$ 2.258,00",6,1.057,3.6
CUST002254,Davi Miguel Ramos,DAVI.MIGUEL.RAMOS@WEBMAIL.COM,49.0,M,Manaus,amazonas,21/04/2023,2917,12,2.271,3.1
CUST002657,Julia Monteiro, julia.monteiro@mail.com ,40.0,FEMININO,Sorocaba,São Paulo,24/08/2024,2.407,4,860,2.7
CUST000253,José Pedro Fernandes, jose.pedro.fernandes@webmail.com ,25.0,MASCULINO,São Paulo,SÃO PAULO,2024-06-06,4007,7,2231,4.4
CUST002941,maria cecília pires,maria.cecilia.pires@webmail.com,38.0,FEMININO,Niterói,rio de janeiro,2022-06-25,3115,6,2.015,3.7
CUST001876,Anthony Gabriel Monteiro,ANTHONY.GABRIEL.MONTEIRO@CORREIO.NET,38.0,M,São Paulo,São Paulo,29-11-2024,3.008,4,"R$ 870,00",2.9
CUST000229,nina sampaio,nina.sampaio@email.com,44.0,fem,Curitiba,Paraná,2024-11-25,,4,1774,5.0
CUST003052,Ana Luiza Mendes,ana.luiza.mendes@mail.com,40.0,female,Petrópolis,RJ,23-09-2022,"R$ 2.466,00",11,3131,3.7
CUST001749,Mirella Guerra,mirella.guerra@webmail.com,25.0,Feminino,Ribeirão Preto,Sao Paulo,2024-03-09,4691,5,1.152,4.8
CUST001645,Theodoro Moraes,THEODORO.MORAES@EMAIL.COM,18.0,M,Serra,es,2024-12-21,3538,9,890,3.0
CUST004156,Cecilia Rodrigues,cecilia.rodrigues@email.com,34.0,F,Juiz de Fora,minas gerais,29-10-2024,"R$ 3.873,00",9,"R$ 1.456,00",3.6
CUST001610,Luiz Felipe Cunha,luiz.felipe.cunha@correio.net,30.0,MASCULINO,Uberlândia,MG,2024/04/28,"R$ 2.307,00",5,1124,
CUST002367,Srta. Maria Luiza Campos,srta..maria.luiza.campos@webmail.com,31.0,FEMININO,Maringá,pr,03/11/2021,"R$ 4.505,00",9,2.842,5.0
CUST004726,Lucca Santos,lucca. santos@mail.com,53.0,M,Rio de Janeiro,Rio de Janeiro,2024/02/23,5.406,7,1.622,3.6
CUST001020,rebeca moura,rebeca.moura@correio.net,36.0,Fem,Caruaru,pernambuco,25/09/2024,2749,3,620,5.0
CUST001394,Sr. Ravy Correia, sr..ravy.correia@correio.net ,43.0,male,Santos,sp,2024-11-28,"R$ 7.606,00",20,5437,3.8
CUST002083,Maria Laura da Rosa,maria.laura.da.rosa@webmail.com,29.0,Fem,Londrina,Parana,2024/03/11,"R$ 1.953,00",7,1170,3.3
CUST003995,Maria Isis Lima,MARIA.ISIS.LIMA@EMAIL.COM,35.0,Feminino,Santos,São Paulo,2023-01-28,3301,3,698,5.0
CUST001787,Dr. Levi Sales,dr..levi.sales@provedor.com.br,37.0,Masculino,Santos,Sao Paulo,21/03/2022,1570,6,766,4.2
CUST002124,ANA LUIZA DA ROCHA,ANA.LUIZA.DA.ROCHA@EMAIL.COM,51.0,F,Rio Verde,Goias,2023/05/01,2.261,6,"R$ 1.613,00",4.3
CUST002222,Manuela Nogueira,MANUELA.NOGUEIRA@MAIL.COM,46.0,FEMININO,Ananindeua,Para,17-02-2022,1836,6,1.422,4.5
CUST001198,Srta. Maria Alice Gonçalves,srta..maria.alice.goncalves@correio.net,18.0,fem,Sorocaba,São Paulo,22/09/2023,"R$ 4.765,00",11,1.925,2.2
CUST001076,MARIA LAURA CUNHA,maria.laura.cunha@mail.com,39.0,fem,Sobral,ce,15-11-2024,,8,1.795,4.9
CUST002950,Eloah Lopes,eloah.lopes@provedor.com.br,29.0,Feminino,São Paulo,sp,22/08/2023,2584,9,"R$ 2.994,00",2.9
CUST003861,Maria Fernanda Barros, maria.fernanda.barros@provedor.com.br ,,Feminino,Belo Horizonte,Minas Gerais,13/09/2025,3.991,5,"R$ 1.405,00",4.0
